cercle,,,,,,lsf-1 mathématique
cerise,,,,,,lsf-1 nature nourriture
certificat,,[sound:certificat.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/certificat/,,lsf-2 
chacun son tour,,,,,,lsf-1 formule
chair de poule,,,(main active qui remonte le long du bras avec tous les doigts ouverts vers le haut),,,lsf-1 expression
chalet,,,maison + montagne,,,lsf-2 
chameau,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chameau/,,lsf-1 animal
changer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/changer/,,lsf-1 verbe
chanter,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chanter/,,lsf-1 verbe
chapiteau,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chapiteau/,,lsf-2 bâtiment
Chaplin,,,,,,lsf-2 personnalité
chasseur,,,,,,lsf-1 
chat,,[sound:chat.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chat/,,lsf-1 animal
chaud,,,,,,lsf-1 adjectif
chaussette,,,,,,lsf-2 
chaussettes,,,,,,lsf-2 
chaussure,,,,,,lsf-1 habit
chauve,,,,,,lsf-2 adjectif
chauve-souris,,[sound:chauve-souris.mp4],(en cours: un peu différent de la variante FR),https://signsuisse.sgb-fss.ch/fr/lexikon/g/chauve-souris/,,lsf-2 animal
chef (hiérarchie),"Personne qui dirige, qui commande.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chef/,,lsf-2 profession
cheminée (toit),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cheminee-2/,,lsf-2 bâtiment
cheminée (âtre),"Feu, âtre, foyer",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cheminee-1/,,lsf-1 bâtiment
chenille,,,,,,lsf-1 animal
cher,,,,,,lsf-2 
chercher,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chercher/,,lsf-1 verbe
cheval,,,,,,lsf-1 animal
cheveux,,,,,,lsf-1 
chez,,,,,,lsf-1 préposition
chien,,[sound:chien.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chien/,,lsf-1 animal
chiffre,,,,,,lsf-2 
Chili,,,,,,lsf-1 lieu pays
Chine,,,,,,lsf-1 lieu pays
chips,,,,,,lsf-2 nourriture
chocolat,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chocolat/,,lsf-1 nourriture
choisir,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/choisir-1/,,lsf-1 verbe
cholesterol,,,,,,lsf-2 
chose,,,,,,lsf-1 
chou,,,,,,lsf-1 nature nourriture
chou blanc,,,,,,lsf-2 
chou chinois,,,,,,lsf-2 
chou frisé,,,,,,lsf-2 
chou rouge,,,,,,lsf-2 
chou-fleur,,,chou + fleur,,,lsf-2 
chouette,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chouette/,,lsf-2 animal
chèvre,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/chevre/,,lsf-1 animal
cinéma,,,,,,lsf-1 lieu
citrouille,,,,,,lsf-1 nourriture
clair,,,,,,lsf-1 adjectif
Clair-Bois,,,clair + bois,,,lsf-2 lieu
clin d'œil,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/clin-doeil/,,lsf-1 formule
clown,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/clown-1/,,lsf-2 profession
clémentine,,,,,,lsf-1 nature nourriture
coccinelle,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/coccinelle/,,lsf-1 animal
cochon,,,,,,lsf-1 animal
combattre,,,,,https://dico.elix-lsf.fr/dictionnaire/combattre,lsf-2 verbe
commander,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/commander/,,lsf-1 verbe
comme,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/comme/,,lsf-1 
commencer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/commencer/,,lsf-1 verbe
comment,De quelle manière?,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/comment/,,lsf-1 adverbe
communiquer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/communiquer/,,lsf-2 verbe
complet,,,,,,lsf-2 
compliqué,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/complique/,,lsf-1 adjectif
comprendre,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/comprendre/,,lsf-1 verbe verbe-aff-nég
comédien - comedienne,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/comedien-comedienne/,,lsf-1 profession
concept,,,,,,lsf-2 
concurrence,"Compétition, rivalité d'intérêts.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/concurrence/,,lsf-2 activité
confiance,,,,,,lsf-2 
confiture,,,,,,lsf-2 nourriture
congé,,,,,,lsf-1 
conjugaison,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/conjugaison/,,lsf-1 langue
connaître,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/connaitre/,,lsf-1 verbe verbe-aff-nég
