boire (humains),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boire-1/,,lsf-1 verbe
bois,,[sound:bois.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bois/,,lsf-1 bâtiment
bon,,[sound:bon.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bon-1/,,lsf-1 adjectif
bon appétit!,,[sound:bon appétit!.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bon-appetit/,,lsf-1 formule
bonhomme de neige,,[sound:bonhomme de neige.mp4],,,,lsf-1 
bonjour,,[sound:bonjour.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bonjour/,,lsf-1 
bonne note,,[sound:bonne note.mp4],,,,lsf-2 formule
bonsoir,,[sound:bonsoir.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bonsoir/,,lsf-1 
bordeaux,,[sound:bordeaux.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bordeaux-1/,,lsf-1 couleur
bordel,Désordre.,[sound:bordel.mp4],,,,lsf-2 
boucher - bouchère,,[sound:boucherie.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boucher-bouchere/,,lsf-2 profession
boucherie,,[sound:boucherie.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boucherie/,,lsf-2 
bouchon (embouteillage),,[sound:bouchon (embouteillage).mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/embouteillage/,,lsf-1 transport
bouddhiste,,[sound:bouddhiste.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bouddhiste/,,lsf-2 religion
bougie,,[sound:bougie.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bougie/,,lsf-1 outil
boulanger - boulangère,,[sound:boulangerie.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boulanger-boulangere/,,lsf-2 profession
boulangerie,,[sound:boulangerie.mp4],,,,lsf-2 lieu
boule,,[sound:boule.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boule/,,lsf-1 
boxe,,,,,,[manquant] lsf-2 sport
branche,,[sound:branche.mp4],"(en cours, «arbre» puis mettre en évidence les branches)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/branche-1/,,lsf-1 nature
brique,,[sound:brique.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/brique-1/,,lsf-1 bâtiment
brocoli,,[sound:brocoli.mp4],(signé différemment en cours),https://signsuisse.sgb-fss.ch/fr/lexikon/g/brocoli/,https://dico.elix-lsf.fr/dictionnaire/brocoli/n.m.-138812,lsf-3 variante nourriture légume
brouillard,,[sound:brouillard.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/brouillard/,,lsf-1 nature
bruit,,[sound:bruit.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bruit/,,lsf-1 
brun,,[sound:brun.mp4],,,,lsf-1 couleur
brûler,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bruler/,,lsf-2 verbe
budget,,[sound:budget.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/budget-1/,https://dico.elix-lsf.fr/dictionnaire/budget/n.m.-139106,lsf-2 
buffet,"Repas, self-service.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/buffet-2/,,lsf-2 nourriture
bureau,"Lieu de travail. Aussi, meuble ou l'on travaille.",[sound:bureau.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bureau-1/,,lsf-2 lieu outil
bus,,[sound:bus.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/autobus-trolleybus-bus/,,lsf-1 outil transport
Bâle,,,,,,[manquant] lsf-2 canton lieu
bébé,,[sound:bébé.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bebe/,,lsf-1 famille
bélier,,[sound:bélier.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/belier/,,lsf-2 animal
bénéfice,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/benefice/,,lsf-2 
bénévole,,[sound:bénévole.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/benevole/,,lsf-1 adjectif
bête,"Idiot, stupide.",[sound:bête.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bete/,,lsf-1 adjectif
bûche de Noël,,,,,,[manquant] lsf-2 nourriture
caca,,[sound:caca.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/caca/,,lsf-2 
cadeau,,[sound:cadeau.mp4],,,,lsf-1 
café,,[sound:café.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cafe/,,lsf-1 nourriture
calamar,,,,,,[manquant] lsf-2 animal
calendrier,,[sound:calendrier.mp4],,,,lsf-1 
calme,,[sound:calme.mp4],(variante « Photo signe »),https://signsuisse.sgb-fss.ch/fr/lexikon/g/calme/,,lsf-1 adjectif
Calvin,,,,,,[manquant] lsf-1 
Cambodge,,[sound:Cambodge.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cambodge/,,lsf-2 pays lieu
camp,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/camp/,,lsf-2 
campagne,,[sound:campagne.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/campagne-1/,,lsf-1 lieu
Canada,,[sound:Canada.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/canada-1/,,lsf-1 lieu pays
canard,,[sound:canard.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/canard/,,lsf-1 animal
cancer,,[sound:cancer.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cancer/,,lsf-2 médecine
capable,,[sound:capable.mp4],,,,lsf-1 adjectif
